NT_1	NT_2	NT_3	Pit_1	Pit_2	Pit_3	T2_1	T2_2	T2_3	T2wPit_1	T2wPit_2	T2WPit_3
ENSG00000117450.15	8.87336530127878	8.8374214064943	8.83381615202344	8.89975060703874	8.75088373238027	8.73837209792415	8.95433029891389	9.00115772433174	9.24553682199991	8.85463106871343	8.9982789123425	8.87687548796318
ENSG00000117448.14	6.17163386260439	6.09535976763247	6.14564046964115	6.45529993038649	6.33047597503525	6.39575004469963	6.46709687185238	6.44495297559545	6.63275273061216	6.52096239172593	6.63033348609385	6.37861661844848
ENSG00000132780.17	4.8475801939442	4.72088424929013	4.83656104748006	4.62879744307266	4.51654080976828	4.4697533903571	4.51939126938934	4.74170726742887	4.4762737796852	4.29989926289208	4.18803471270472	4.3329323760083
ENSG00000159588.15	7.65008671722754	7.43236755709127	7.4671301391014	7.23841544772816	7.32564675672353	7.37927854707834	7.61093697388322	7.53104706855288	7.42081544657567	7.05273132523839	7.16791671521787	7.01563511945268
ENSG00000159592.11	7.28297232210603	7.35720564839239	7.32462917137808	7.35016109168251	7.45638516182664	7.39500493453249	7.51552877108881	7.45803782721965	7.47680841724688	7.44479396649641	7.3937932668458	7.50972101971911
ENSG00000159596.7	5.10762763568377	5.02899980807583	5.00225301769095	5.00019279753961	4.92538390750713	5.01455758472077	5.12426377539486	5.03734591898519	5.16640339233842	4.93672511147351	4.87579879512497	4.93415989332159
ENSG00000197429.11	5.16776502812452	4.98529401922287	5.113394836513	4.92466748343109	5.06056409542115	4.95517914569001	4.89694104660064	5.19700643160423	5.22059249221637	4.81064740237345	4.90023251484808	4.6430962191181
ENSG00000230896.1	2.25097278961959	2.13609688852147	2.45226344603785	2.55753250433869	1.84622436373005	1.90168320350053	2.32663723082266	2.06244956353999	2.30420824451741	2.03334859793288	2.22873466114683	2.01464253552852
ENSG00000086015.23	4.67183820721688	4.6542228694824	4.75043005242144	4.81181445669105	4.93571627504882	5.01067415716494	5.1408598607829	4.98359755315523	4.8369986418275	5.2078406828436	4.93375908670079	4.95429423610825
ENSG00000117461.15	6.62342096980637	6.79755028006244	6.60793756102901	6.84456933914516	6.7903627023636	6.85152231114215	6.06435835520625	6.18408366331785	6.22608284048673	5.96606244929452	6.02161184942743	6.0471672169997
ENSG00000227857.2	1.50275647856409	0.930467198455659	1.61902723239487	0.304346903990867	0.497222762867094	0.867759177311896	0.701855764011384	1.36496877261649	0.713726886452822	0.541300189571865	-0.034715706195563	0.189773899653533
ENSG00000117472.10	10.6403973542989	10.5428305981067	10.5767980300888	10.5939345807237	10.5235193281744	10.5306786937575	10.4277124507632	10.4149307421561	10.6807027998488	10.335658983421	10.5059949939779	10.4114983026262
ENSG00000085998.15	4.12250099534129	4.43348955877022	4.14107638837373	4.50462018129713	4.46990612516959	4.28918164490576	4.16427835076648	4.07953340512988	4.34581933190504	4.43674698891011	4.30245309346988	4.52016693966924
ENSG00000171357.6	0.349966654956974	0.448507830790555	0.117153440271461	0.716281511638696	-1.10452189728495	0.0604384186622176	1.46284437384486	1.68535898274218	1.40492550796411	1.09335193530087	1.42292160886218	1.0754126803221
ENSG00000132128.18	6.0610276891899	6.11802252764629	6.10283245264146	6.17637909312776	6.30147313230107	6.24853650205988	6.20673281337022	6.24322061337101	6.17941848392218	6.27635555770499	6.24217886498969	6.30996005315674
ENSG00000173660.12	5.95835920995535	5.88154773717917	5.98707998557241	5.96078957676903	5.75422371679489	5.55488275412818	5.97832526917027	6.21861564173993	6.41144726587387	6.00891081919243	6.10596185705669	5.94773506092911
ENSG00000117481.11	4.56408225765174	4.80150080568647	4.66354945845235	5.0614201026393	5.21275982731559	5.07902500621773	4.92404168817788	4.84176915030333	4.81837678274063	5.06246124562421	5.02546726160194	4.99373904851432
ENSG00000117480.16	3.25242725151712	3.08904486827295	3.25243189589769	3.15490876539526	3.33271285536943	3.24358930311663	3.3705966999798	3.47798163916102	3.20881329379397	3.40273709176035	3.37909099255813	3.1496664268121
ENSG00000079277.22	3.89235791326985	3.74208286870939	3.93785038260002	4.34575958920265	4.35141920229654	4.38229078357107	4.54455630571909	4.40804416020116	4.16602456685053	4.76737978289469	4.61742233974363	4.58616991257197
ENSG00000142961.16	3.70212362650472	3.75370763974937	3.73750163237872	4.22502720462875	4.1996378499871	4.32714938467313	4.15123128916096	4.13974603121693	4.15121975304092	4.5196815656962	4.49442583344001	4.41513031924791
ENSG00000123472.12	5.42348248821641	5.6145905244787	5.48544227024618	5.53254022396561	5.39852469654392	5.36109459784806	5.42456207367233	5.45311186115569	5.45865358438245	5.26269094812458	5.40595969293741	5.37604121385628
ENSG00000159658.15	7.93492687044569	7.9464146123947	7.91056012359373	8.04950957145046	8.13765572767647	8.1033862886284	8.16008767438282	8.08823028861645	8.15611445067855	8.15114983604766	8.17757786068603	8.24358178323451
ENSG00000142973.15	8.7918140120396	8.76424010023542	8.63574201689901	8.19442297197523	8.21816092399357	8.21602052610256	8.53601488853612	8.61175165328945	8.59813801810409	8.04191708707117	8.17957554634711	8.14848097001824
ENSG00000186377.8	6.82127511520496	6.68821459233842	6.74565262369643	6.561339769262	6.50367638410076	6.45553672684843	5.98936418827993	5.85545667356915	6.1702689077697	5.77870271930056	5.7557831762666	5.65046258941115
ENSG00000186160.5	3.6608701108137	3.43063840851486	3.45117501391935	3.12822355596031	3.13168542785917	3.34576909783759	2.86318155711271	2.88350983218536	3.20881329379397	2.76705578068534	2.58281919492877	2.83912415919138
ENSG00000162366.8	4.37295103878667	4.46918293840866	4.68227995781401	5.61413579745144	5.39353601504768	5.40021067401617	5.84288028063964	5.07209698491085	5.74657579394809	6.28055837548779	6.2345124129167	6.4370171606514
ENSG00000123473.17	5.63531088135167	5.51223019319004	5.55315022197518	5.30425525690007	5.32444389297465	5.25675808971655	5.06983576359481	5.02320767547903	5.13288522938493	4.82606481654783	4.86590824984001	4.98397848982969
ENSG00000162368.14	8.65472531128879	8.60890497237356	8.62700678083973	8.71847575987934	8.64230571133895	8.61046436051796	8.39197672779504	8.31442712786545	8.55871291594549	8.54360330288938	8.55184676636241	8.55466869402477
ENSG00000237424.1	1.75880606628047	1.57938441085739	1.31736881391549	1.39085466802274	1.75581525232998	1.60470655066308	1.46284437384486	1.64899091395578	1.30145145481018	1.45244878963561	1.57636328148287	1.51562846387401
ENSG00000186564.6	2.27850843802708	2.33492005712911	2.40793732642942	2.0326075285118	2.01163761497593	2.03000540715033	2.1278578639424	1.82230286896838	2.00812628028401	1.60323427617782	1.84155287001014	2.29281965516756
ENSG00000132122.12	7.17996664791726	7.09695105301804	7.09490316336056	6.81976825824748	6.85892592074155	6.89535707817236	7.05286901567783	6.92538184604708	6.95070600562452	6.74836933474302	6.75881503506203	6.72908454830051
ENSG00000186094.18	4.05245172513601	3.60761769728711	3.85772443735107	3.53607203807181	3.47174341413129	3.69457114275997	3.65568773397333	3.62565405431479	3.42116770810049	3.63054511720474	3.32235908705778	3.47641148699061
ENSG00000162373.13	1.00599050683746	0.0564019386219819	1.41017952201554	1.24943950135993	0.340149821339334	1.17587271269573	0.902051094281917	0.372633701791778	0.449032698213006	0.683508645675988	0.106377118132948	0.650991601943084
ENSG00000142700.12	4.64564432119792	4.54473184349494	4.58609663097928	4.48897427463113	4.34109161644676	4.42959636977223	4.78314138458537	4.75887365520423	4.72148176304706	4.63796185454366	4.74700851311734	4.63063862693898
ENSG00000185104.21	5.78441038205267	5.81652678890006	5.71653091762263	5.68221890252534	5.65349050084742	5.65530694141765	5.59564513406294	5.52008566350403	5.83723658709619	5.52369087318737	5.48239267749023	5.59703711894057
ENSG00000123080.12	2.72126628832931	2.48194342553966	2.21561277557358	1.56013082086461	1.69223315601819	1.72334888941836	2.10096821837158	2.11672181311329	2.38235570489287	2.29945124815968	1.80060319931538	1.56883428232394
ENSG00000123091.5	7.63485426880909	7.6203026152902	7.58814788422181	7.80555954640597	7.88786610404382	7.75790589233416	7.6880566254903	7.6194584153324	7.81645453130905	7.7954825069466	7.8274811997786	7.81855963727102
ENSG00000085831.16	4.39827375525052	4.47621685500107	4.18113533531428	4.36302861677023	4.46515866270885	4.50882285480666	4.35842117673044	4.09988478910778	4.34581933190504	4.29436758336537	4.16402036500849	4.20433531863018
ENSG00000261664.5	1.19124261031709	1.52615401059059	1.36452037058826	1.09264106307885	-0.0370044882019392	0.797372127006195	-0.287162895216993	-0.612157538143878	0.542764744801899	0.00433757695312067	0.106377118132948	-0.728556961329559
ENSG00000085832.17	6.83872172207737	6.88603631882765	6.84250695670494	6.98689599306858	7.0075419674268	7.00677830894306	7.2168229947436	7.26052068467701	7.44149798509335	7.24206482444932	7.23188371155495	7.29166140978884
ENSG00000117859.19	6.8456417151189	6.662236068097	6.75453009420909	6.95308414255479	6.99442190453854	6.93687632780183	6.65444232284763	6.70285818108968	6.97613052328514	6.91172649237838	6.94060765241875	6.76941736434208
ENSG00000078618.23	7.19990501690227	7.18222413511335	7.20424420076445	7.44781296057526	7.42800004814649	7.3860394294775	7.39756522209113	7.33895245807958	7.27735085015521	7.38749384670834	7.46021374662368	7.44982140278293
ENSG00000169213.7	3.56349649171739	3.43063840851486	3.27728520262216	3.3864692662403	3.04526171667529	3.09011580754375	4.74457054003528	4.39712169057052	4.57940941876373	3.48273719226999	3.43367614921054	3.36049148660219
ENSG00000117862.13	1.87158778487071	2.06322889743305	1.6947772510377	1.8810201506272	2.08773621339951	1.90168320350053	1.5044786883099	1.85459995327978	1.94085104831876	1.95136499579087	2.13301595429937	1.76396866891669
ENSG00000198841.4	0.450226782557772	1.57938441085739	1.16589658345079	1.29813443276502	0.941942986936048	1.6453477759548	1.62262417571203	1.12127878192934	1.00474074149786	0.931725273569578	0.658104851745802	0.746452629124236
ENSG00000134717.18	7.13830469731161	7.06114476833396	7.08877371305722	7.09247581832381	6.96193280128979	6.86449043732927	6.84576419918969	6.90335804523485	7.12183022065611	6.95969325161041	7.09040233648398	6.96443656672516
ENSG00000157077.16	5.13800965558554	5.34939074471417	5.28863939472253	5.35116390521773	5.38350660094241	5.29557728088691	5.49338149751526	5.29734558828838	5.46165671561793	5.42842182753684	5.24357990293936	5.48039043023946
ENSG00000154222.15	4.78655834042432	4.75598720817569	4.79413822274587	4.98540072731217	5.11006234683947	5.0901084865266	5.00604480959987	4.98359755315523	4.82771775772149	5.0592031716302	4.89050862798873	5.16332979443805
ENSG00000134748.13	5.24656262144407	5.25847749335613	5.25149434426205	5.2024039940121	5.30863013988127	5.26003321681941	5.37211011582282	5.4869873655481	5.46764428884224	5.43597777638094	5.35383771820049	5.33439865401041
ENSG00000134744.14	5.91734597811721	5.81375293949032	5.87350033436109	5.76898958008989	5.73068141356898	5.7138025251912	5.83270111673219	5.75850804340338	5.63128264914288	5.76276791680086	5.6956317913778	5.75459436995776
ENSG00000116157.6	1.24805945944511	0.0564019386219819	0.661169666968974	0.916699378871797	-0.0370044882019392	0.723374062889795	-0.436737000509953	-0.612157538143878	0.348785104376872	0.00433757695312067	-0.034715706195563	0.0470768359184173
ENSG00000162377.6	3.2243843705761	3.35633737795354	3.56656847176927	3.51562678990575	3.78533924177984	3.56286607724546	3.25338665349767	3.58772896932083	3.58436169222022	3.50206278967195	3.36511578913522	3.77696753393756
ENSG00000162378.13	6.03300924445859	6.10446763609327	6.10803698773175	6.18449663815521	6.23051027388774	6.14782271635981	6.0219830249193	6.08206898096755	6.1592122663283	6.17464425290033	6.07195116420053	6.01876765011065
ENSG00000228929.1	2.25097278961959	1.86312217578125	2.1896641832305	1.8810201506272	1.75581525232998	1.93484956183194	1.65994957135989	1.91710277302691	2.19295658270499	1.49164817219989	1.84155287001014	1.76396866891669
ENSG00000121310.17	4.85674323857832	4.35933905717955	4.46151471096753	4.48897427463113	4.1996378499871	4.51979394496705	4.74890746718981	4.5129482862716	3.98584220546431	4.81064740237345	4.33866116690247	4.14425669225802
ENSG00000116171.19	7.81194491580511	7.71625643996736	7.73273880350171	7.73711968418905	7.53494191884957	7.53000096977408	7.50081806032778	7.62532024615816	7.82113880583783	7.50590042801475	7.61067669368328	7.42748985397784
ENSG00000157184.7	4.61896604502201	4.53802492593212	4.78982651500258	4.68937874941666	4.74913173357795	4.71857334268524	5.00966372682974	4.83369068211933	4.8690194802926	4.86390258057673	4.8102639301986	4.83990732112379
ENSG00000162384.14	3.91884708674129	3.77667989425349	3.89031074622137	3.97094367621039	4.03640516208728	3.7515267790474	3.72776811743392	3.84245929040051	3.89100568280726	4.00030452330042	3.87940822653281	3.55762123038482
ENSG00000162385.11	4.90170531079188	4.73268039149242	4.84073551884111	4.81181445669105	4.65221266326968	4.72806477095995	4.75323139604738	4.79676710832497	4.94394784032808	4.67248741249706	4.77370278466785	4.53361131576254
ENSG00000226754.2	2.68056428053854	2.82823288410223	2.6364268683469	1.8810201506272	2.29455639589552	2.62515679498406	2.5813145396125	2.26826841701256	2.65844380481094	2.1358808206069	2.030492430636	2.12533735768824
ENSG00000157193.18	3.76187302397934	4.09265676613258	4.02847340642417	4.82017477875133	4.8362756814295	5.03381945277602	4.22157256281243	4.30078212944206	4.04310046189643	5.06895540298013	5.02101769951523	4.99373904851432
ENSG00000058804.12	5.76993252490286	5.7571256431005	5.74576359531002	5.65209552880235	5.44024612919476	5.30512103960346	5.21796687412736	5.39939113847307	5.70155803008972	5.3209832739223	5.23592091212731	5.11048088687359
ENSG00000058799.15	5.37008922428876	5.43491302369045	5.48277357573171	5.64505374180233	5.59167146363934	5.56020635159288	5.42456207367233	5.41842177046613	5.58245555634882	5.6993025943025	5.61230440781587	5.5679311803928
ENSG00000211452.12	3.05957448305709	3.0136970072277	2.86675683190253	2.72716851486794	3.17884118814487	2.77918905926572	2.04563700225296	2.26826841701256	2.04062290200848	2.16041441788475	1.67028125672103	1.66969812164773
ENSG00000081870.12	6.42210154073045	6.31722806773931	6.42403051657513	6.08566966219055	5.92125114325296	5.9910973472013	6.2729758295925	6.46731729302261	6.58397621665109	6.10050946415314	6.09753405516391	5.88618369553988
ENSG00000116212.15	4.29420157019549	4.51088104144871	4.38925362434288	4.68937874941666	4.76852893389972	4.74218584865484	4.73585737658473	4.69787581353909	4.89146405277124	4.82989356338776	4.8708619981731	4.80706992135949
ENSG00000203985.11	7.27017024706084	7.14077098370206	7.14386811082607	6.64959959902448	6.72633535516548	6.71857097482474	6.19406576193376	6.12075976104051	6.05171311760136	5.31279861949917	5.35383771820049	5.34205998067655
ENSG00000116209.12	9.43778189383815	9.35415011982612	9.42443076423118	9.35225418172617	9.1877953688424	9.18448015747837	9.11582855553986	9.28766232377465	9.42895313090724	9.07952799998199	9.20118918318585	9.01238127499427
ENSG00000116205.14	5.41730252788791	5.40941699411884	5.24520944656148	5.01483474141735	4.93228036807833	5.15487863477973	5.38888082353688	5.30320816822646	5.26939606249529	4.893474136938	5.01655437161535	4.8982341557453
ENSG00000215883.11	2.68056428053854	2.20546072508771	2.43027061690841	2.81344883258059	2.58449934264214	2.68486249489123	2.48060271287743	2.75252075024784	2.45648672742319	2.65065473121448	2.53368745699562	2.57876584904301
ENSG00000116221.15	4.86584845272164	4.81820491479286	5.0207683662021	4.87336695983833	5.03195641244761	5.10110746694159	5.10747455252672	5.08916357537598	5.16640339233842	4.96833313474915	5.06922400828381	5.0556221571305
ENSG00000157216.16	6.62744187911708	6.66531675671103	6.55175073218274	6.39361523074348	6.43735501764568	6.44118144334281	6.47497219397253	6.50722765323439	6.49443591691589	6.18215200089021	6.25739062293497	6.3541991818084
ENSG00000162390.18	3.2243843705761	3.0136970072277	3.37262615313139	3.25697162259517	3.26876631264596	3.48663087310357	3.58952087288286	3.62565405431479	3.13548768405857	3.66524650118343	3.42022225438601	3.09630520865249
